year,sector,discipline,status,total
2021,Institutt,Samfunnsvitenskap,lukket,186
2021,Institutt,Humaniora,lukket,111
2021,Helse,Realfag og teknologi,lukket,230
2021,Helse,Medisin og helsefag,lukket,168
2021,Helse,Samfunnsvitenskap,lukket,156
2021,Helse,Humaniora,lukket,96
2022,Alle,Alle,diamant,1494
2022,UH,Alle,diamant,1173
2022,Institutt,Alle,diamant,158
2022,Helse,Alle,diamant,211
2022,Alle,Realfag og teknologi,diamant,548
2022,Alle,Medisin og helsefag,diamant,360
2022,Alle,Samfunnsvitenskap,diamant,378
2022,Alle,Humaniora,diamant,225
2022,UH,Realfag og teknologi,diamant,384
2022,UH,Medisin og helsefag,diamant,269
2022,UH,Samfunnsvitenskap,diamant,271
2022,UH,Humaniora,diamant,162
2022,Institutt,Realfag og teknologi,diamant,49
2022,Institutt,Medisin og helsefag,diamant,37
2022,Institutt,Samfunnsvitenskap,diamant,34
2022,Institutt,Humaniora,diamant,22
2022,Helse,Realfag og teknologi,diamant,85
2022,Helse,Medisin og helsefag,diamant,54
2022,Helse,Samfunnsvitenskap,diamant,59
2022,Helse,Humaniora,diamant,36
2022,Alle,Alle,gull,8302
2022,UH,Alle,gull,6068
2022,Institutt,Alle,gull,1039
2022,Helse,Alle,gull,1341
2022,Alle,Realfag og teknologi,gull,3180
2022,Alle,Medisin og helsefag,gull,2947
2022,Alle,Samfunnsvitenskap,gull,1463
2022,Alle,Humaniora,gull,679
2022,UH,Realfag og teknologi,gull,2174
2022,UH,Medisin og helsefag,gull,2145
2022,UH,Samfunnsvitenskap,gull,987
2022,UH,Humaniora,gull,489
2022,Institutt,Realfag og teknologi,gull,454
2022,Institutt,Medisin og helsefag,gull,374
2022,Institutt,Samfunnsvitenskap,gull,199
2022,Institutt,Humaniora,gull,87
2022,Helse,Realfag og teknologi,gull,580
2022,Helse,Medisin og helsefag,gull,506
2022,Helse,Samfunnsvitenskap,gull,257
2022,Helse,Humaniora,gull,116
2022,Alle,Alle,hybrid,3228
2022,UH,Alle,hybrid,2211
2022,Institutt,Alle,hybrid,425
2022,Helse,Alle,hybrid,448
2022,Alle,Realfag og teknologi,hybrid,1318
2022,Alle,Medisin og helsefag,hybrid,938
2022,Alle,Samfunnsvitenskap,hybrid,605
2022,Alle,Humaniora,hybrid,259
2022,UH,Realfag og teknologi,hybrid,939
2022,UH,Medisin og helsefag,hybrid,691
2022,UH,Samfunnsvitenskap,hybrid,424
2022,UH,Humaniora,hybrid,198
2022,Institutt,Realfag og teknologi,hybrid,174
2022,Institutt,Medisin og helsefag,hybrid,145
2022,Institutt,Samfunnsvitenskap,hybrid,97
2022,Institutt,Humaniora,hybrid,37
2022,Helse,Realfag og teknologi,hybrid,190
2022,Helse,Medisin og helsefag,hybrid,135
2022,Helse,Samfunnsvitenskap,hybrid,91
2022,Helse,Humaniora,hybrid,38
2022,Alle,Alle,hybrid_avtale,4419
2022,UH,Alle,hybrid_avtale,3638
2022,Institutt,Alle,hybrid_avtale,439
2022,Helse,Alle,hybrid_avtale,553
2022,Alle,Realfag og teknologi,hybrid_avtale,1895
2022,Alle,Medisin og helsefag,hybrid_avtale,1379
2022,Alle,Samfunnsvitenskap,hybrid_avtale,793
2022,Alle,Humaniora,hybrid_avtale,336
2022,UH,Realfag og teknologi,hybrid_avtale,1321
2022,UH,Medisin og helsefag,hybrid_avtale,1016
2022,UH,Samfunnsvitenskap,hybrid_avtale,670
2022,UH,Humaniora,hybrid_avtale,267
2022,Institutt,Realfag og teknologi,hybrid_avtale,194
2022,Institutt,Medisin og helsefag,hybrid_avtale,142
2022,Institutt,Samfunnsvitenskap,hybrid_avtale,74
2022,Institutt,Humaniora,hybrid_avtale,34
2022,Helse,Realfag og teknologi,hybrid_avtale,220
2022,Helse,Medisin og helsefag,hybrid_avtale,168
2022,Helse,Samfunnsvitenskap,hybrid_avtale,96
2022,Helse,Humaniora,hybrid_avtale,40
2022,Alle,Alle,grønn,3795
2022,UH,Alle,grønn,2460
2022,Institutt,Alle,grønn,442
2022,Helse,Alle,grønn,824
2022,Alle,Realfag og teknologi,grønn,1335
2022,Alle,Medisin og helsefag,grønn,1154
2022,Alle,Samfunnsvitenskap,grønn,869
2022,Alle,Humaniora,grønn,465
2022,UH,Realfag og teknologi,grønn,823
2022,UH,Medisin og helsefag,grønn,690
2022,UH,Samfunnsvitenskap,grønn,571
2022,UH,Humaniora,grønn,288
2022,Institutt,Realfag og teknologi,grønn,171
2022,Institutt,Medisin og helsefag,grønn,141
2022,Institutt,Samfunnsvitenskap,grønn,108
2022,Institutt,Humaniora,grønn,59
2022,Helse,Realfag og teknologi,grønn,291
2022,Helse,Medisin og helsefag,grønn,255
2022,Helse,Samfunnsvitenskap,grønn,171
2022,Helse,Humaniora,grønn,97
2022,Alle,Alle,deponert,47
2022,UH,Alle,deponert,35
2022,Institutt,Alle,deponert,7
2022,Helse,Alle,deponert,7
2022,Alle,Realfag og teknologi,deponert,19
2022,Alle,Medisin og helsefag,deponert,12
2022,Alle,Samfunnsvitenskap,deponert,9
2022,Alle,Humaniora,deponert,7
2022,UH,Realfag og teknologi,deponert,14
2022,UH,Medisin og helsefag,deponert,9
2022,UH,Samfunnsvitenskap,deponert,7
2022,UH,Humaniora,deponert,5
2022,Institutt,Realfag og teknologi,deponert,3
2022,Institutt,Medisin og helsefag,deponert,2
2022,Institutt,Samfunnsvitenskap,deponert,1
2022,Institutt,Humaniora,deponert,1
2022,Helse,Realfag og teknologi,deponert,3
2022,Helse,Medisin og helsefag,deponert,2
2022,Helse,Samfunnsvitenskap,deponert,1
2022,Helse,Humaniora,deponert,1
2022,Alle,Alle,lukket,4042
2022,UH,Alle,lukket,2639
2022,Institutt,Alle,lukket,773
2022,Helse,Alle,lukket,565
2022,Alle,Realfag og teknologi,lukket,1477
2022,Alle,Medisin og helsefag,lukket,998
2022,Alle,Samfunnsvitenskap,lukket,837
2022,Alle,Humaniora,lukket,593
2022,UH,Realfag og teknologi,lukket,961
2022,UH,Medisin og helsefag,lukket,753
2022,UH,Samfunnsvitenskap,lukket,645
2022,UH,Humaniora,lukket,414
2022,Institutt,Realfag og teknologi,lukket,251
2022,Institutt,Medisin og helsefag,lukket,183
2022,Institutt,Samfunnsvitenskap,lukket,169
2022,Institutt,Humaniora,lukket,94
2022,Helse,Realfag og teknologi,lukket,210
2022,Helse,Medisin og helsefag,lukket,137
2022,Helse,Samfunnsvitenskap,lukket,133
2022,Helse,Humaniora,lukket,84
2023,Alle,Alle,diamant,1693
2023,UH,Alle,diamant,1325
2023,Institutt,Alle,diamant,161
2023,Helse,Alle,diamant,252
2023,Alle,Realfag og teknologi,diamant,585
2023,Alle,Medisin og helsefag,diamant,434
2023,Alle,Samfunnsvitenskap,diamant,408
2023,Alle,Humaniora,diamant,252
2023,UH,Realfag og teknologi,diamant,425
2023,UH,Medisin og helsefag,diamant,333
2023,UH,Samfunnsvitenskap,diamant,314
2023,UH,Humaniora,diamant,192
2023,Institutt,Realfag og teknologi,diamant,57
2023,Institutt,Medisin og helsefag,diamant,45
2023,Institutt,Samfunnsvitenskap,diamant,42
2023,Institutt,Humaniora,diamant,27
2023,Helse,Realfag og teknologi,diamant,87
2023,Helse,Medisin og helsefag,diamant,69
2023,Helse,Samfunnsvitenskap,diamant,70
2023,Helse,Humaniora,diamant,38
2023,Alle,Alle,gull,8281
2023,UH,Alle,gull,5620
2023,Institutt,Alle,gull,1059
2023,Helse,Alle,gull,1413
2023,Alle,Realfag og teknologi,gull,3529
2023,Alle,Medisin og helsefag,gull,3027
2023,Alle,Samfunnsvitenskap,gull,1467
2023,Alle,Humaniora,gull,629
2023,UH,Realfag og teknologi,gull,2203
2023,UH,Medisin og helsefag,gull,2086
2023,UH,Samfunnsvitenskap,gull,1059
2023,UH,Humaniora,gull,469
2023,Institutt,Realfag og teknologi,gull,396
2023,Institutt,Medisin og helsefag,gull,403
2023,Institutt,Samfunnsvitenskap,gull,196
2023,Institutt,Humaniora,gull,82
2023,Helse,Realfag og teknologi,gull,593
2023,Helse,Medisin og helsefag,gull,470
2023,Helse,Samfunnsvitenskap,gull,259
2023,Helse,Humaniora,gull,105
2023,Alle,Alle,hybrid,3622
2023,UH,Alle,hybrid,2585
2023,Institutt,Alle,hybrid,539
2023,Helse,Alle,hybrid,487
2023,Alle,Realfag og teknologi,hybrid,1511
2023,Alle,Medisin og helsefag,hybrid,1064
2023,Alle,Samfunnsvitenskap,hybrid,676
2023,Alle,Humaniora,hybrid,272
2023,UH,Realfag og teknologi,hybrid,1096
2023,UH,Medisin og helsefag,hybrid,741
2023,UH,Samfunnsvitenskap,hybrid,573
2023,UH,Humaniora,hybrid,203
2023,Institutt,Realfag og teknologi,hybrid,193
2023,Institutt,Medisin og helsefag,hybrid,165
2023,Institutt,Samfunnsvitenskap,hybrid,108
2023,Institutt,Humaniora,hybrid,42
2023,Helse,Realfag og teknologi,hybrid,225
2023,Helse,Medisin og helsefag,hybrid,141
2023,Helse,Samfunnsvitenskap,hybrid,97
2023,Helse,Humaniora,hybrid,43
2023,Alle,Alle,hybrid_avtale,4829
2023,UH,Alle,hybrid_avtale,3870
2023,Institutt,Alle,hybrid_avtale,458
2023,Helse,Alle,hybrid_avtale,596
2023,Alle,Realfag og teknologi,hybrid_avtale,2014
2023,Alle,Medisin og helsefag,hybrid_avtale,1438
2023,Alle,Samfunnsvitenskap,hybrid_avtale,818
2023,Alle,Humaniora,hybrid_avtale,373
2023,UH,Realfag og teknologi,hybrid_avtale,1688
2023,UH,Medisin og helsefag,hybrid_avtale,1217
2023,UH,Samfunnsvitenskap,hybrid_avtale,709
2023,UH,Humaniora,hybrid_avtale,303
2023,Institutt,Realfag og teknologi,hybrid_avtale,187
2023,Institutt,Medisin og helsefag,hybrid_avtale,148
2023,Institutt,Samfunnsvitenskap,hybrid_avtale,83
2023,Institutt,Humaniora,hybrid_avtale,35
2023,Helse,Realfag og teknologi,hybrid_avtale,239
2023,Helse,Medisin og helsefag,hybrid_avtale,196
2023,Helse,Samfunnsvitenskap,hybrid_avtale,103
2023,Helse,Humaniora,hybrid_avtale,43
2023,Alle,Alle,grønn,3196
2023,UH,Alle,grønn,2229
2023,Institutt,Alle,grønn,389
2023,Helse,Alle,grønn,656
2023,Alle,Realfag og teknologi,grønn,1153
2023,Alle,Medisin og helsefag,grønn,924
2023,Alle,Samfunnsvitenskap,grønn,668
2023,Alle,Humaniora,grønn,380
2023,UH,Realfag og teknologi,grønn,777
2023,UH,Medisin og helsefag,grønn,600
2023,UH,Samfunnsvitenskap,grønn,456
2023,UH,Humaniora,grønn,261
2023,Institutt,Realfag og teknologi,grønn,127
2023,Institutt,Medisin og helsefag,grønn,126
2023,Institutt,Samfunnsvitenskap,grønn,77
2023,Institutt,Humaniora,grønn,46
2023,Helse,Realfag og teknologi,grønn,253
2023,Helse,Medisin og helsefag,grønn,232
2023,Helse,Samfunnsvitenskap,grønn,156
2023,Helse,Humaniora,grønn,83
2023,Alle,Alle,deponert,80
2023,UH,Alle,deponert,56
2023,Institutt,Alle,deponert,12
2023,Helse,Alle,deponert,13
2023,Alle,Realfag og teknologi,deponert,31
2023,Alle,Medisin og helsefag,deponert,19
2023,Alle,Samfunnsvitenskap,deponert,17
2023,Alle,Humaniora,deponert,12
2023,UH,Realfag og teknologi,deponert,23
2023,UH,Medisin og helsefag,deponert,14
2023,UH,Samfunnsvitenskap,deponert,12
2023,UH,Humaniora,deponert,9
2023,Institutt,Realfag og teknologi,deponert,5
2023,Institutt,Medisin og helsefag,deponert,3
2023,Institutt,Samfunnsvitenskap,deponert,2
2023,Institutt,Humaniora,deponert,2
2023,Helse,Realfag og teknologi,deponert,4
2023,Helse,Medisin og helsefag,deponert,3
2023,Helse,Samfunnsvitenskap,deponert,2
2023,Helse,Humaniora,deponert,2
2023,Alle,Alle,lukket,3597
2023,UH,Alle,lukket,2491
2023,Institutt,Alle,lukket,676
2023,Helse,Alle,lukket,473
2023,Alle,Realfag og teknologi,lukket,1420
2023,Alle,Medisin og helsefag,lukket,930
2023,Alle,Samfunnsvitenskap,lukket,768
2023,Alle,Humaniora,lukket,471
2023,UH,Realfag og teknologi,lukket,874
2023,UH,Medisin og helsefag,lukket,578
2023,UH,Samfunnsvitenskap,lukket,585
2023,UH,Humaniora,lukket,343
2023,Institutt,Realfag og teknologi,lukket,270
2023,Institutt,Medisin og helsefag,lukket,170
2023,Institutt,Samfunnsvitenskap,lukket,135
2023,Institutt,Humaniora,lukket,95
2023,Helse,Realfag og teknologi,lukket,180
2023,Helse,Medisin og helsefag,lukket,127
2023,Helse,Samfunnsvitenskap,lukket,117
2023,Helse,Humaniora,lukket,76
2024,Alle,Alle,diamant,1741
2024,UH,Alle,diamant,1275
2024,Institutt,Alle,diamant,165
2024,Helse,Alle,diamant,256
2024,Alle,Realfag og teknologi,diamant,643
2024,Alle,Medisin og helsefag,diamant,450
2024,Alle,Samfunnsvitenskap,diamant,459
2024,Alle,Humaniora,diamant,257
2024,UH,Realfag og teknologi,diamant,500
2024,UH,Medisin og helsefag,diamant,326
2024,UH,Samfunnsvitenskap,diamant,326
2024,UH,Humaniora,diamant,212
2024,Institutt,Realfag og teknologi,diamant,61
2024,Institutt,Medisin og helsefag,diamant,46
2024,Institutt,Samfunnsvitenskap,diamant,46
2024,Institutt,Humaniora,diamant,24
2024,Helse,Realfag og teknologi,diamant,93
2024,Helse,Medisin og helsefag,diamant,69
2024,Helse,Samfunnsvitenskap,diamant,66
2024,Helse,Humaniora,diamant,38
2024,Alle,Alle,gull,8211
2024,UH,Alle,gull,5410
2024,Institutt,Alle,gull,1091
2024,Helse,Alle,gull,1358
2024,Alle,Realfag og teknologi,gull,3332
2024,Alle,Medisin og helsefag,gull,2844
2024,Alle,Samfunnsvitenskap,gull,1433
2024,Alle,Humaniora,gull,643
2024,UH,Realfag og teknologi,gull,2089
2024,UH,Medisin og helsefag,gull,2161
2024,UH,Samfunnsvitenskap,gull,948
2024,UH,Humaniora,gull,506
2024,Institutt,Realfag og teknologi,gull,408
2024,Institutt,Medisin og helsefag,gull,409
2024,Institutt,Samfunnsvitenskap,gull,198
2024,Institutt,Humaniora,gull,78
2024,Helse,Realfag og teknologi,gull,574
2024,Helse,Medisin og helsefag,gull,475
2024,Helse,Samfunnsvitenskap,gull,252
2024,Helse,Humaniora,gull,116
2024,Alle,Alle,hybrid,3812
2024,UH,Alle,hybrid,2919
2024,Institutt,Alle,hybrid,507
2024,Helse,Alle,hybrid,542
2024,Alle,Realfag og teknologi,hybrid,1664
2024,Alle,Medisin og helsefag,hybrid,1069
2024,Alle,Samfunnsvitenskap,hybrid,716
2024,Alle,Humaniora,hybrid,317
2024,UH,Realfag og teknologi,hybrid,1122
2024,UH,Medisin og helsefag,hybrid,804
2024,UH,Samfunnsvitenskap,hybrid,556
2024,UH,Humaniora,hybrid,224
2024,Institutt,Realfag og teknologi,hybrid,232
2024,Institutt,Medisin og helsefag,hybrid,174
2024,Institutt,Samfunnsvitenskap,hybrid,104
2024,Institutt,Humaniora,hybrid,45
2024,Helse,Realfag og teknologi,hybrid,227
2024,Helse,Medisin og helsefag,hybrid,161
2024,Helse,Samfunnsvitenskap,hybrid,105
2024,Helse,Humaniora,hybrid,44
2024,Alle,Alle,hybrid_avtale,5124
2024,UH,Alle,hybrid_avtale,3857
2024,Institutt,Alle,hybrid_avtale,485
2024,Helse,Alle,hybrid_avtale,635
2024,Alle,Realfag og teknologi,hybrid_avtale,2152
2024,Alle,Medisin og helsefag,hybrid_avtale,1614
2024,Alle,Samfunnsvitenskap,hybrid_avtale,930
2024,Alle,Humaniora,hybrid_avtale,396
2024,UH,Realfag og teknologi,hybrid_avtale,1598
2024,UH,Medisin og helsefag,hybrid_avtale,1265
2024,UH,Samfunnsvitenskap,hybrid_avtale,791
2024,UH,Humaniora,hybrid_avtale,306
2024,Institutt,Realfag og teknologi,hybrid_avtale,233
2024,Institutt,Medisin og helsefag,hybrid_avtale,164
2024,Institutt,Samfunnsvitenskap,hybrid_avtale,85
2024,Institutt,Humaniora,hybrid_avtale,44
2024,Helse,Realfag og teknologi,hybrid_avtale,256
2024,Helse,Medisin og helsefag,hybrid_avtale,212
2024,Helse,Samfunnsvitenskap,hybrid_avtale,109
2024,Helse,Humaniora,hybrid_avtale,45
2024,Alle,Alle,grønn,2604
2024,UH,Alle,grønn,1762
2024,Institutt,Alle,grønn,328
2024,Helse,Alle,grønn,558
2024,Alle,Realfag og teknologi,grønn,917
2024,Alle,Medisin og helsefag,grønn,734
2024,Alle,Samfunnsvitenskap,grønn,576
2024,Alle,Humaniora,grønn,330
2024,UH,Realfag og teknologi,grønn,662
2024,UH,Medisin og helsefag,grønn,537
2024,UH,Samfunnsvitenskap,grønn,410
2024,UH,Humaniora,grønn,212
2024,Institutt,Realfag og teknologi,grønn,119
2024,Institutt,Medisin og helsefag,grønn,94
2024,Institutt,Samfunnsvitenskap,grønn,64
2024,Institutt,Humaniora,grønn,35
2024,Helse,Realfag og teknologi,grønn,191
2024,Helse,Medisin og helsefag,grønn,182
2024,Helse,Samfunnsvitenskap,grønn,114
2024,Helse,Humaniora,grønn,69
2024,Alle,Alle,deponert,97
2024,UH,Alle,deponert,67
2024,Institutt,Alle,deponert,15
2024,Helse,Alle,deponert,15
2024,Alle,Realfag og teknologi,deponert,39
2024,Alle,Medisin og helsefag,deponert,23
2024,Alle,Samfunnsvitenskap,deponert,19
2024,Alle,Humaniora,deponert,16
2024,UH,Realfag og teknologi,deponert,28
2024,UH,Medisin og helsefag,deponert,17
2024,UH,Samfunnsvitenskap,deponert,14
2024,UH,Humaniora,deponert,11
2024,Institutt,Realfag og teknologi,deponert,5
2024,Institutt,Medisin og helsefag,deponert,4
2024,Institutt,Samfunnsvitenskap,deponert,3
2024,Institutt,Humaniora,deponert,2
2024,Helse,Realfag og teknologi,deponert,6
2024,Helse,Medisin og helsefag,deponert,4
2024,Helse,Samfunnsvitenskap,deponert,3
2024,Helse,Humaniora,deponert,2
2024,Alle,Alle,lukket,3515
2024,UH,Alle,lukket,2437
2024,Institutt,Alle,lukket,605
2024,Helse,Alle,lukket,524
2024,Alle,Realfag og teknologi,lukket,1323
2024,Alle,Medisin og helsefag,lukket,966
2024,Alle,Samfunnsvitenskap,lukket,725
2024,Alle,Humaniora,lukket,466
2024,UH,Realfag og teknologi,lukket,845
2024,UH,Medisin og helsefag,lukket,580
2024,UH,Samfunnsvitenskap,lukket,507
2024,UH,Humaniora,lukket,349
2024,Institutt,Realfag og teknologi,lukket,233
2024,Institutt,Medisin og helsefag,lukket,179
2024,Institutt,Samfunnsvitenskap,lukket,150
2024,Institutt,Humaniora,lukket,95
2024,Helse,Realfag og teknologi,lukket,178
2024,Helse,Medisin og helsefag,lukket,131
2024,Helse,Samfunnsvitenskap,lukket,109
2024,Helse,Humaniora,lukket,64
2025,Alle,Alle,diamant,1849
2025,UH,Alle,diamant,1348
2025,Institutt,Alle,diamant,186
2025,Helse,Alle,diamant,277
2025,Alle,Realfag og teknologi,diamant,617
2025,Alle,Medisin og helsefag,diamant,491
2025,Alle,Samfunnsvitenskap,diamant,440
2025,Alle,Humaniora,diamant,284
2025,UH,Realfag og teknologi,diamant,507
2025,UH,Medisin og helsefag,diamant,354
2025,UH,Samfunnsvitenskap,diamant,370
2025,UH,Humaniora,diamant,211
2025,Institutt,Realfag og teknologi,diamant,69
2025,Institutt,Medisin og helsefag,diamant,42
2025,Institutt,Samfunnsvitenskap,diamant,42
2025,Institutt,Humaniora,diamant,29
2025,Helse,Realfag og teknologi,diamant,99
2025,Helse,Medisin og helsefag,diamant,71
2025,Helse,Samfunnsvitenskap,diamant,73
2025,Helse,Humaniora,diamant,41
2025,Alle,Alle,gull,8410
2025,UH,Alle,gull,6002
2025,Institutt,Alle,gull,1093
2025,Helse,Alle,gull,1455
2025,Alle,Realfag og teknologi,gull,3265
2025,Alle,Medisin og helsefag,gull,3132
2025,Alle,Samfunnsvitenskap,gull,1426
2025,Alle,Humaniora,gull,701
2025,UH,Realfag og teknologi,gull,2442
2025,UH,Medisin og helsefag,gull,1977
2025,UH,Samfunnsvitenskap,gull,915
2025,UH,Humaniora,gull,430
2025,Institutt,Realfag og teknologi,gull,432
2025,Institutt,Medisin og helsefag,gull,381
2025,Institutt,Samfunnsvitenskap,gull,175
2025,Institutt,Humaniora,gull,89
2025,Helse,Realfag og teknologi,gull,550
2025,Helse,Medisin og helsefag,gull,522
2025,Helse,Samfunnsvitenskap,gull,254
2025,Helse,Humaniora,gull,123
2025,Alle,Alle,hybrid,4153
2025,UH,Alle,hybrid,3189
2025,Institutt,Alle,hybrid,551
2025,Helse,Alle,hybrid,571
2025,Alle,Realfag og teknologi,hybrid,1759
2025,Alle,Medisin og helsefag,hybrid,1214
2025,Alle,Samfunnsvitenskap,hybrid,827
2025,Alle,Humaniora,hybrid,321
2025,UH,Realfag og teknologi,hybrid,1193
2025,UH,Medisin og helsefag,hybrid,825
2025,UH,Samfunnsvitenskap,hybrid,573
2025,UH,Humaniora,hybrid,234
2025,Institutt,Realfag og teknologi,hybrid,250
2025,Institutt,Medisin og helsefag,hybrid,166
2025,Institutt,Samfunnsvitenskap,hybrid,125
2025,Institutt,Humaniora,hybrid,43
2025,Helse,Realfag og teknologi,hybrid,236
2025,Helse,Medisin og helsefag,hybrid,177
2025,Helse,Samfunnsvitenskap,hybrid,112
2025,Helse,Humaniora,hybrid,49
2025,Alle,Alle,hybrid_avtale,4467
2025,UH,Alle,hybrid_avtale,3483
2025,Institutt,Alle,hybrid_avtale,448
2025,Helse,Alle,hybrid_avtale,536
2025,Alle,Realfag og teknologi,hybrid_avtale,1826
2025,Alle,Medisin og helsefag,hybrid_avtale,1334
2025,Alle,Samfunnsvitenskap,hybrid_avtale,854
2025,Alle,Humaniora,hybrid_avtale,358
2025,UH,Realfag og teknologi,hybrid_avtale,1600
2025,UH,Medisin og helsefag,hybrid_avtale,1051
2025,UH,Samfunnsvitenskap,hybrid_avtale,609
2025,UH,Humaniora,hybrid_avtale,254
2025,Institutt,Realfag og teknologi,hybrid_avtale,187
2025,Institutt,Medisin og helsefag,hybrid_avtale,154
2025,Institutt,Samfunnsvitenskap,hybrid_avtale,83
2025,Institutt,Humaniora,hybrid_avtale,36
2025,Helse,Realfag og teknologi,hybrid_avtale,227
2025,Helse,Medisin og helsefag,hybrid_avtale,183
2025,Helse,Samfunnsvitenskap,hybrid_avtale,95
2025,Helse,Humaniora,hybrid_avtale,46
2025,Alle,Alle,grønn,2731
2025,UH,Alle,grønn,1860
2025,Institutt,Alle,grønn,340
2025,Helse,Alle,grønn,590
2025,Alle,Realfag og teknologi,grønn,969
2025,Alle,Medisin og helsefag,grønn,827
2025,Alle,Samfunnsvitenskap,grønn,575
2025,Alle,Humaniora,grønn,330
2025,UH,Realfag og teknologi,grønn,594
2025,UH,Medisin og helsefag,grønn,541
2025,UH,Samfunnsvitenskap,grønn,418
2025,UH,Humaniora,grønn,207
2025,Institutt,Realfag og teknologi,grønn,130
2025,Institutt,Medisin og helsefag,grønn,102
2025,Institutt,Samfunnsvitenskap,grønn,67
2025,Institutt,Humaniora,grønn,43
2025,Helse,Realfag og teknologi,grønn,212
2025,Helse,Medisin og helsefag,grønn,191
2025,Helse,Samfunnsvitenskap,grønn,128
2025,Helse,Humaniora,grønn,78
2025,Alle,Alle,deponert,750
2025,UH,Alle,deponert,544
2025,Institutt,Alle,deponert,108
2025,Helse,Alle,deponert,113
2025,Alle,Realfag og teknologi,deponert,300
2025,Alle,Medisin og helsefag,deponert,176
2025,Alle,Samfunnsvitenskap,deponert,142
2025,Alle,Humaniora,deponert,110
2025,UH,Realfag og teknologi,deponert,209
2025,UH,Medisin og helsefag,deponert,130
2025,UH,Samfunnsvitenskap,deponert,107
2025,UH,Humaniora,deponert,79
2025,Institutt,Realfag og teknologi,deponert,43
2025,Institutt,Medisin og helsefag,deponert,29
2025,Institutt,Samfunnsvitenskap,deponert,21
2025,Institutt,Humaniora,deponert,19
2025,Helse,Realfag og teknologi,deponert,47
2025,Helse,Medisin og helsefag,deponert,27
2025,Helse,Samfunnsvitenskap,deponert,22
2025,Helse,Humaniora,deponert,18
2025,Alle,Alle,lukket,3364
2025,UH,Alle,lukket,2298
2025,Institutt,Alle,lukket,623
2025,Helse,Alle,lukket,458
2025,Alle,Realfag og teknologi,lukket,1335
2025,Alle,Medisin og helsefag,lukket,859
2025,Alle,Samfunnsvitenskap,lukket,758
2025,Alle,Humaniora,lukket,503
2025,UH,Realfag og teknologi,lukket,884
2025,UH,Medisin og helsefag,lukket,630
2025,UH,Samfunnsvitenskap,lukket,526
2025,UH,Humaniora,lukket,332
2025,Institutt,Realfag og teknologi,lukket,208
2025,Institutt,Medisin og helsefag,lukket,157
2025,Institutt,Samfunnsvitenskap,lukket,146
2025,Institutt,Humaniora,lukket,90
2025,Helse,Realfag og teknologi,lukket,189
2025,Helse,Medisin og helsefag,lukket,124
2025,Helse,Samfunnsvitenskap,lukket,108
2025,Helse,Humaniora,lukket,67
